face_id,主脸型,辅变化,额头,眉骨,眼窝,颧骨,面颊,下颌,眼型,眼尾,眼距,虹膜,鼻根,鼻梁,鼻头,唇型,嘴角,特殊标志,一句话脸
FD02080,骨感窄脸,上庭展开,低额,薄眉骨,中度眼窝,高颧骨,饱满面颊,柔和下颌,鹰隼眼,眼尾明显挑,宽眼距,碎裂虹膜,宽鼻根,宽骨鼻梁,方圆鼻头,弓形唇,嘴角紧收,眉上小疤,骨感窄脸（上庭展开），薄眉骨/中度眼窝，鹰隼眼·眼尾明显挑·宽眼距，宽鼻根/宽骨鼻梁/方圆鼻头，弓形唇·嘴角紧收，柔和下颌
FD02081,倒梯形脸,下颌线清晰化,低额,低眉骨,中度眼窝,柔和颧骨,饱满面颊,柔和下颌,丹凤眼,眼尾微挑,宽眼距,墨玉瞳,低鼻根,轻微偏右鼻梁,方圆鼻头,薄唇,嘴角紧收,指节薄茧,倒梯形脸（下颌线清晰化），低眉骨/中度眼窝，丹凤眼·眼尾微挑·宽眼距，低鼻根/轻微偏右鼻梁/方圆鼻头，薄唇·嘴角紧收，柔和下颌
FD02082,短方脸,中庭拉长,骨感额,压迫感眉骨,浅眼窝,柔和颧骨,饱满面颊,宽下颌,猫系眼,眼尾平直,窄眼距,灰蓝瞳,窄鼻根,柔和鼻梁,方圆鼻头,上薄下厚,嘴角下垂,右眼下浅泪痣,短方脸（中庭拉长），压迫感眉骨/浅眼窝，猫系眼·眼尾平直·窄眼距，窄鼻根/柔和鼻梁/方圆鼻头，上薄下厚·嘴角下垂，宽下颌
FD02083,方菱过渡脸,颌角弱化,骨感额,高眉骨,窄深眼窝,柔和颧骨,饱满面颊,明显下颌角,少年圆眼,眼尾下沉,标准眼距,灰蓝瞳,窄鼻根,中直鼻梁,窄翼鼻头,薄唇,单侧上扬,眉尾旧疤,方菱过渡脸（颌角弱化），高眉骨/窄深眼窝，少年圆眼·眼尾下沉·标准眼距，窄鼻根/中直鼻梁/窄翼鼻头，薄唇·单侧上扬，明显下颌角
FD02084,长方脸,中庭拉长,骨感额,厚眉骨,眼下骨感,柔和颧骨,饱满面颊,收敛下颌,桃花眼,眼尾下压,标准眼距,环状虹膜,中鼻根,轻微偏右鼻梁,小圆鼻头,小嘴,嘴角紧收,眉心竖纹浅痕,长方脸（中庭拉长），厚眉骨/眼下骨感，桃花眼·眼尾下压·标准眼距，中鼻根/轻微偏右鼻梁/小圆鼻头，小嘴·嘴角紧收，收敛下颌
FD02085,颧部展开脸,中轴微长,微凸额,厚眉骨,眼下饱满,柔和颧骨,幼态柔软面颊,圆方下颌,蛇系眼,眼尾延展,标准眼距,碎裂虹膜,高鼻根,中直鼻梁,方圆鼻头,成熟长唇,嘴角上扬,右眼下浅泪痣,颧部展开脸（中轴微长），厚眉骨/眼下饱满，蛇系眼·眼尾延展·标准眼距，高鼻根/中直鼻梁/方圆鼻头，成熟长唇·嘴角上扬，圆方下颌
FD02086,宽鹅蛋脸,颌角弱化,低额,柔和眉骨,深眼窝,外扩颧骨,轻凹面颊,宽下颌,短杏眼,眼尾延展,标准眼距,琥珀瞳,宽鼻根,轻微偏右鼻梁,肉感鼻头,小嘴,嘴角平直,碎裂虹膜,宽鹅蛋脸（颌角弱化），柔和眉骨/深眼窝，短杏眼·眼尾延展·标准眼距，宽鼻根/轻微偏右鼻梁/肉感鼻头，小嘴·嘴角平直，宽下颌
FD02087,上窄下宽脸,骨点内敛,平直额,厚眉骨,眼下骨感,宽颧骨,饱满面颊,明显下颌角,平凤眼,眼尾下压,宽眼距,环状虹膜,窄鼻根,微弧鼻梁,窄翼鼻头,薄唇,嘴角紧收,右眼下浅泪痣,上窄下宽脸（骨点内敛），厚眉骨/眼下骨感，平凤眼·眼尾下压·宽眼距，窄鼻根/微弧鼻梁/窄翼鼻头，薄唇·嘴角紧收，明显下颌角
FD02088,骨感菱形,颧部外扩,窄额,高眉骨,深眼窝,外扩颧骨,成熟收紧面颊,窄下颌,平直杏眼,眼尾下沉,宽眼距,琥珀瞳,高鼻根,中直鼻梁,轻翘鼻头,上厚下薄,嘴角紧收,异色瞳,骨感菱形（颧部外扩），高眉骨/深眼窝，平直杏眼·眼尾下沉·宽眼距，高鼻根/中直鼻梁/轻翘鼻头，上厚下薄·嘴角紧收，窄下颌
FD02089,骨感方脸,下颌线清晰化,饱满额,薄眉骨,宽浅眼窝,柔和颧骨,饱满面颊,明显下颌角,上扬凤眼,眼尾下沉,窄眼距,浅褐瞳,宽鼻根,轻微偏左鼻梁,轻翘鼻头,薄唇,单侧上扬,指节薄茧,骨感方脸（下颌线清晰化），薄眉骨/宽浅眼窝，上扬凤眼·眼尾下沉·窄眼距，宽鼻根/轻微偏左鼻梁/轻翘鼻头，薄唇·单侧上扬，明显下颌角
FD02090,长心形脸,上庭展开,骨感额,外侧突出眉骨,眼下骨感,窄颧骨,幼态柔软面颊,收敛下颌,短圆杏眼,眼尾下沉,标准眼距,墨玉瞳,中鼻根,宽骨鼻梁,窄翼鼻头,成熟长唇,嘴角下垂,环状虹膜,长心形脸（上庭展开），外侧突出眉骨/眼下骨感，短圆杏眼·眼尾下沉·标准眼距，中鼻根/宽骨鼻梁/窄翼鼻头，成熟长唇·嘴角下垂，收敛下颌
FD02091,柔和方脸,面中平缓,微凸额,柔和眉骨,眼下饱满,高颧骨,薄面颊,宽下颌,圆长眼,眼尾微挑,标准眼距,深色瞳,低鼻根,微弧鼻梁,微钝鼻头,宽嘴,嘴角下垂,右眼下浅泪痣,柔和方脸（面中平缓），柔和眉骨/眼下饱满，圆长眼·眼尾微挑·标准眼距，低鼻根/微弧鼻梁/微钝鼻头，宽嘴·嘴角下垂，宽下颌
FD02092,长菱形,下庭加重,微凸额,厚眉骨,中度眼窝,外扩颧骨,饱满面颊,明显下颌角,少年圆眼,眼尾平直,宽眼距,异色瞳,中鼻根,微弧鼻梁,肉感鼻头,平直唇,嘴角紧收,瞳孔残缺,长菱形（下庭加重），厚眉骨/中度眼窝，少年圆眼·眼尾平直·宽眼距，中鼻根/微弧鼻梁/肉感鼻头，平直唇·嘴角紧收，明显下颌角
FD02093,宽心形脸,骨点外显,骨感额,低眉骨,中度眼窝,高颧骨,轻凹面颊,收敛下颌,长杏眼,眼尾下沉,宽眼距,浅褐瞳,高鼻根,中直鼻梁,轻翘鼻头,成熟长唇,嘴角紧收,唇下小痣,宽心形脸（骨点外显），低眉骨/中度眼窝，长杏眼·眼尾下沉·宽眼距，高鼻根/中直鼻梁/轻翘鼻头，成熟长唇·嘴角紧收，收敛下颌
FD02094,宽心形脸,颊部略凹,低额,薄眉骨,眼下饱满,宽颧骨,饱满面颊,圆方下颌,平凤眼,眼尾下压,标准眼距,淡金瞳,窄鼻根,柔和鼻梁,小圆鼻头,成熟长唇,嘴角上扬,眉上小疤,宽心形脸（颊部略凹），薄眉骨/眼下饱满，平凤眼·眼尾下压·标准眼距，窄鼻根/柔和鼻梁/小圆鼻头，成熟长唇·嘴角上扬，圆方下颌
FD02095,正梯形脸,颧部外扩,低额,外侧突出眉骨,窄深眼窝,宽颧骨,饱满面颊,方下颌,柳叶眼,眼尾下沉,窄眼距,碎裂虹膜,高鼻根,柔和鼻梁,轻翘鼻头,薄唇,嘴角上扬,鼻梁旧伤,正梯形脸（颧部外扩），外侧突出眉骨/窄深眼窝，柳叶眼·眼尾下沉·窄眼距，高鼻根/柔和鼻梁/轻翘鼻头，薄唇·嘴角上扬，方下颌
FD02096,鹅蛋偏菱,颧部外扩,饱满额,压迫感眉骨,浅眼窝,窄颧骨,幼态柔软面颊,圆方下颌,鹿系眼,眼尾明显挑,宽眼距,异色瞳,中鼻根,轻微偏右鼻梁,微钝鼻头,成熟长唇,嘴角紧收,碎裂虹膜,鹅蛋偏菱（颧部外扩），压迫感眉骨/浅眼窝，鹿系眼·眼尾明显挑·宽眼距，中鼻根/轻微偏右鼻梁/微钝鼻头，成熟长唇·嘴角紧收，圆方下颌
FD02097,长圆脸,上庭收窄,宽额,厚眉骨,浅眼窝,宽颧骨,饱满面颊,方下颌,少年圆眼,眼尾下压,窄眼距,淡金瞳,宽鼻根,微弧鼻梁,肉感鼻头,宽嘴,嘴角紧收,眼睑褶皱不对称,长圆脸（上庭收窄），厚眉骨/浅眼窝，少年圆眼·眼尾下压·窄眼距，宽鼻根/微弧鼻梁/肉感鼻头，宽嘴·嘴角紧收，方下颌
FD02098,双颌匀称脸,颧部微收,骨感额,压迫感眉骨,眼下骨感,高颧骨,饱满面颊,柔和下颌,宽杏眼,眼尾明显挑,宽眼距,异色瞳,低鼻根,轻鹰钩鼻梁,微钝鼻头,上厚下薄,嘴角平直,左眼下浅泪痣,双颌匀称脸（颧部微收），压迫感眉骨/眼下骨感，宽杏眼·眼尾明显挑·宽眼距，低鼻根/轻鹰钩鼻梁/微钝鼻头，上厚下薄·嘴角平直，柔和下颌
FD02099,上窄下宽脸,颧部微收,高额,内侧突出眉骨,浅眼窝,外扩颧骨,薄面颊,方下颌,短杏眼,眼尾延展,标准眼距,灰蓝瞳,宽鼻根,轻微偏右鼻梁,小圆鼻头,薄唇,嘴角紧收,下颌浅疤,上窄下宽脸（颧部微收），内侧突出眉骨/浅眼窝，短杏眼·眼尾延展·标准眼距，宽鼻根/轻微偏右鼻梁/小圆鼻头，薄唇·嘴角紧收，方下颌
FD02100,宽方脸,中庭展宽,窄额,压迫感眉骨,浅眼窝,宽颧骨,轻凹面颊,方下颌,半睁懒眼,眼尾下沉,标准眼距,深色瞳,窄鼻根,轻鹰钩鼻梁,轻翘鼻头,平直唇,嘴角上扬,鼻梁旧伤,宽方脸（中庭展宽），压迫感眉骨/浅眼窝，半睁懒眼·眼尾下沉·标准眼距，窄鼻根/轻鹰钩鼻梁/轻翘鼻头，平直唇·嘴角上扬，方下颌
FD02101,长方脸,骨点外显,骨感额,厚眉骨,浅眼窝,外扩颧骨,成熟收紧面颊,窄下颌,窄杏眼,眼尾延展,窄眼距,环状虹膜,低鼻根,中直鼻梁,骨感鼻头,薄唇,单侧上扬,眉上小疤,长方脸（骨点外显），厚眉骨/浅眼窝，窄杏眼·眼尾延展·窄眼距，低鼻根/中直鼻梁/骨感鼻头，薄唇·单侧上扬，窄下颌
FD02102,下颌突出脸,颊部略凹,宽额,内侧突出眉骨,浅眼窝,宽颧骨,幼态柔软面颊,窄下颌,鹰隼眼,眼尾下沉,窄眼距,浅褐瞳,高鼻根,宽骨鼻梁,方圆鼻头,厚唇,嘴角紧收,眼睑褶皱不对称,下颌突出脸（颊部略凹），内侧突出眉骨/浅眼窝，鹰隼眼·眼尾下沉·窄眼距，高鼻根/宽骨鼻梁/方圆鼻头，厚唇·嘴角紧收，窄下颌
FD02103,长菱形,偏锐收窄,窄额,外侧突出眉骨,深眼窝,高颧骨,幼态柔软面颊,骨感下颌,鹿系眼,眼尾明显挑,窄眼距,异色瞳,高鼻根,柔和鼻梁,下压鼻头,成熟长唇,嘴角下垂,眉上小疤,长菱形（偏锐收窄），外侧突出眉骨/深眼窝，鹿系眼·眼尾明显挑·窄眼距，高鼻根/柔和鼻梁/下压鼻头，成熟长唇·嘴角下垂，骨感下颌
FD02104,短鹅蛋脸,颧部外扩,骨感额,压迫感眉骨,深眼窝,宽颧骨,成熟收紧面颊,柔和下颌,狼系眼,眼尾平直,宽眼距,星点虹膜,高鼻根,轻微偏右鼻梁,骨感鼻头,厚唇,嘴角下垂,无标志,短鹅蛋脸（颧部外扩），压迫感眉骨/深眼窝，狼系眼·眼尾平直·宽眼距，高鼻根/轻微偏右鼻梁/骨感鼻头，厚唇·嘴角下垂，柔和下颌
FD02105,成熟方脸,颈部线条延长,骨感额,薄眉骨,中度眼窝,柔和颧骨,薄面颊,柔和下颌,冷感眼,眼尾平直,标准眼距,深色瞳,高鼻根,轻微偏右鼻梁,下压鼻头,薄唇,单侧上扬,眉尾旧疤,成熟方脸（颈部线条延长），薄眉骨/中度眼窝，冷感眼·眼尾平直·标准眼距，高鼻根/轻微偏右鼻梁/下压鼻头，薄唇·单侧上扬，柔和下颌
FD02106,双颌匀称脸,中轴收紧,骨感额,压迫感眉骨,浅眼窝,柔和颧骨,轻凹面颊,宽下颌,平凤眼,眼尾明显挑,标准眼距,墨玉瞳,宽鼻根,轻微偏右鼻梁,窄翼鼻头,弓形唇,嘴角下垂,眼角小痣,双颌匀称脸（中轴收紧），压迫感眉骨/浅眼窝，平凤眼·眼尾明显挑·标准眼距，宽鼻根/轻微偏右鼻梁/窄翼鼻头，弓形唇·嘴角下垂，宽下颌
FD02107,窄鹅蛋脸,颧部外扩,饱满额,内侧突出眉骨,窄深眼窝,高颧骨,幼态柔软面颊,骨感下颌,下垂眼,眼尾明显挑,标准眼距,浅褐瞳,中高鼻根,中直鼻梁,微钝鼻头,薄唇,嘴角下垂,无标志,窄鹅蛋脸（颧部外扩），内侧突出眉骨/窄深眼窝，下垂眼·眼尾明显挑·标准眼距，中高鼻根/中直鼻梁/微钝鼻头，薄唇·嘴角下垂，骨感下颌
FD02108,长鹅蛋脸,颊部略凹,饱满额,外侧突出眉骨,中度眼窝,低颧骨,薄面颊,方下颌,窄杏眼,眼尾平直,宽眼距,浅褐瞳,宽鼻根,宽骨鼻梁,方圆鼻头,上厚下薄,嘴角紧收,无标志,长鹅蛋脸（颊部略凹），外侧突出眉骨/中度眼窝，窄杏眼·眼尾平直·宽眼距，宽鼻根/宽骨鼻梁/方圆鼻头，上厚下薄·嘴角紧收，方下颌
FD02109,窄方脸,颌角弱化,高额,内侧突出眉骨,深眼窝,低颧骨,幼态柔软面颊,窄下颌,狼系眼,眼尾延展,窄眼距,深色瞳,高鼻根,高直鼻梁,方圆鼻头,成熟长唇,嘴角上扬,环状虹膜,窄方脸（颌角弱化），内侧突出眉骨/深眼窝，狼系眼·眼尾延展·窄眼距，高鼻根/高直鼻梁/方圆鼻头，成熟长唇·嘴角上扬，窄下颌
FD02110,宽鹅蛋脸,颈部线条延长,宽额,外侧突出眉骨,眼下饱满,窄颧骨,轻凹面颊,骨感下颌,冷感眼,眼尾下压,宽眼距,浅褐瞳,窄鼻根,轻微偏右鼻梁,轻翘鼻头,小嘴,嘴角上扬,下颌浅疤,宽鹅蛋脸（颈部线条延长），外侧突出眉骨/眼下饱满，冷感眼·眼尾下压·宽眼距，窄鼻根/轻微偏右鼻梁/轻翘鼻头，小嘴·嘴角上扬，骨感下颌
FD02111,长圆脸,下颌线柔化,窄额,柔和眉骨,宽浅眼窝,窄颧骨,幼态柔软面颊,骨感下颌,鹤系眼,眼尾延展,标准眼距,异色瞳,低鼻根,轻鹰钩鼻梁,下压鼻头,宽嘴,嘴角平直,无标志,长圆脸（下颌线柔化），柔和眉骨/宽浅眼窝，鹤系眼·眼尾延展·标准眼距，低鼻根/轻鹰钩鼻梁/下压鼻头，宽嘴·嘴角平直，骨感下颌
FD02112,宽方脸,上庭展开,平直额,高眉骨,眼下骨感,外扩颧骨,轻凹面颊,宽下颌,半睁懒眼,眼尾微挑,窄眼距,浅褐瞳,低鼻根,柔和鼻梁,下压鼻头,成熟长唇,嘴角平直,指节薄茧,宽方脸（上庭展开），高眉骨/眼下骨感，半睁懒眼·眼尾微挑·窄眼距，低鼻根/柔和鼻梁/下压鼻头，成熟长唇·嘴角平直，宽下颌
FD02113,短圆脸,上庭展开,骨感额,柔和眉骨,窄深眼窝,柔和颧骨,轻凹面颊,方下颌,桃花眼,眼尾明显挑,窄眼距,淡金瞳,宽鼻根,高直鼻梁,骨感鼻头,小嘴,嘴角上扬,左颊浅疤,短圆脸（上庭展开），柔和眉骨/窄深眼窝，桃花眼·眼尾明显挑·窄眼距，宽鼻根/高直鼻梁/骨感鼻头，小嘴·嘴角上扬，方下颌
FD02114,骨感菱形,颧部微收,低额,厚眉骨,中度眼窝,宽颧骨,饱满面颊,窄下颌,半睁懒眼,眼尾延展,标准眼距,浅褐瞳,中高鼻根,轻鹰钩鼻梁,骨感鼻头,薄唇,嘴角上扬,左眼下浅泪痣,骨感菱形（颧部微收），厚眉骨/中度眼窝，半睁懒眼·眼尾延展·标准眼距，中高鼻根/轻鹰钩鼻梁/骨感鼻头，薄唇·嘴角上扬，窄下颌
FD02115,短圆脸,颊部饱满,微凸额,高眉骨,中度眼窝,低颧骨,轻凹面颊,窄下颌,疲惫眼,眼尾延展,窄眼距,环状虹膜,宽鼻根,轻鹰钩鼻梁,下压鼻头,成熟长唇,嘴角平直,碎裂虹膜,短圆脸（颊部饱满），高眉骨/中度眼窝，疲惫眼·眼尾延展·窄眼距，宽鼻根/轻鹰钩鼻梁/下压鼻头，成熟长唇·嘴角平直，窄下颌
FD02116,幼态方脸,颧部微收,高额,压迫感眉骨,宽浅眼窝,柔和颧骨,成熟收紧面颊,明显下颌角,少年圆眼,眼尾下压,窄眼距,深色瞳,中鼻根,轻微偏左鼻梁,下压鼻头,上厚下薄,嘴角紧收,无标志,幼态方脸（颧部微收），压迫感眉骨/宽浅眼窝，少年圆眼·眼尾下压·窄眼距，中鼻根/轻微偏左鼻梁/下压鼻头，上厚下薄·嘴角紧收，明显下颌角
FD02117,鹅蛋偏菱,面中平缓,饱满额,厚眉骨,眼下饱满,外扩颧骨,幼态柔软面颊,明显下颌角,平直杏眼,眼尾平直,窄眼距,淡金瞳,中鼻根,轻微偏右鼻梁,轻翘鼻头,成熟长唇,嘴角下垂,无标志,鹅蛋偏菱（面中平缓），厚眉骨/眼下饱满，平直杏眼·眼尾平直·窄眼距，中鼻根/轻微偏右鼻梁/轻翘鼻头，成熟长唇·嘴角下垂，明显下颌角
FD02118,鹅蛋偏菱,骨点内敛,高额,外侧突出眉骨,深眼窝,宽颧骨,成熟收紧面颊,收敛下颌,长杏眼,眼尾明显挑,宽眼距,星点虹膜,低鼻根,高直鼻梁,骨感鼻头,小嘴,嘴角平直,唇下小痣,鹅蛋偏菱（骨点内敛），外侧突出眉骨/深眼窝，长杏眼·眼尾明显挑·宽眼距，低鼻根/高直鼻梁/骨感鼻头，小嘴·嘴角平直，收敛下颌
FD02119,心形脸,骨点外显,窄额,薄眉骨,眼下骨感,宽颧骨,饱满面颊,窄下颌,圆长眼,眼尾下沉,标准眼距,环状虹膜,低鼻根,轻微偏左鼻梁,窄翼鼻头,上薄下厚,嘴角下垂,单侧酒窝,心形脸（骨点外显），薄眉骨/眼下骨感，圆长眼·眼尾下沉·标准眼距，低鼻根/轻微偏左鼻梁/窄翼鼻头，上薄下厚·嘴角下垂，窄下颌
FD02120,方菱过渡脸,中庭展宽,宽额,压迫感眉骨,中度眼窝,柔和颧骨,幼态柔软面颊,宽下颌,窄杏眼,眼尾平直,标准眼距,深色瞳,高鼻根,轻微偏左鼻梁,下压鼻头,上厚下薄,单侧上扬,无标志,方菱过渡脸（中庭展宽），压迫感眉骨/中度眼窝，窄杏眼·眼尾平直·标准眼距，高鼻根/轻微偏左鼻梁/下压鼻头，上厚下薄·单侧上扬，宽下颌
FD02121,宽鹅蛋脸,颧部微收,平直额,内侧突出眉骨,宽浅眼窝,高颧骨,成熟收紧面颊,宽下颌,狼系眼,眼尾明显挑,标准眼距,灰蓝瞳,窄鼻根,微弧鼻梁,肉感鼻头,平直唇,嘴角下垂,指节薄茧,宽鹅蛋脸（颧部微收），内侧突出眉骨/宽浅眼窝，狼系眼·眼尾明显挑·标准眼距，窄鼻根/微弧鼻梁/肉感鼻头，平直唇·嘴角下垂，宽下颌
FD02122,柔和菱形,颊部略凹,微凸额,柔和眉骨,中度眼窝,宽颧骨,幼态柔软面颊,方下颌,平直杏眼,眼尾微挑,窄眼距,琥珀瞳,中鼻根,轻微偏右鼻梁,肉感鼻头,薄唇,嘴角紧收,眼角小痣,柔和菱形（颊部略凹），柔和眉骨/中度眼窝，平直杏眼·眼尾微挑·窄眼距，中鼻根/轻微偏右鼻梁/肉感鼻头，薄唇·嘴角紧收，方下颌
FD02123,短鹅蛋脸,面中平缓,微凸额,高眉骨,宽浅眼窝,柔和颧骨,轻凹面颊,窄下颌,鹤系眼,眼尾平直,标准眼距,淡金瞳,低鼻根,宽骨鼻梁,轻翘鼻头,上厚下薄,嘴角平直,无标志,短鹅蛋脸（面中平缓），高眉骨/宽浅眼窝，鹤系眼·眼尾平直·标准眼距，低鼻根/宽骨鼻梁/轻翘鼻头，上厚下薄·嘴角平直，窄下颌
FD02124,骨感窄脸,颧部微收,平直额,高眉骨,眼下饱满,外扩颧骨,幼态柔软面颊,明显下颌角,少年圆眼,眼尾平直,窄眼距,琥珀瞳,中鼻根,柔和鼻梁,窄翼鼻头,弓形唇,嘴角上扬,额角旧痕,骨感窄脸（颧部微收），高眉骨/眼下饱满，少年圆眼·眼尾平直·窄眼距，中鼻根/柔和鼻梁/窄翼鼻头，弓形唇·嘴角上扬，明显下颌角
FD02125,清瘦圆脸,颧部微收,高额,压迫感眉骨,浅眼窝,柔和颧骨,轻凹面颊,窄下颌,宽杏眼,眼尾明显挑,标准眼距,浅褐瞳,中高鼻根,微弧鼻梁,窄翼鼻头,薄唇,单侧上扬,单侧酒窝,清瘦圆脸（颧部微收），压迫感眉骨/浅眼窝，宽杏眼·眼尾明显挑·标准眼距，中高鼻根/微弧鼻梁/窄翼鼻头，薄唇·单侧上扬，窄下颌
FD02126,幼态方脸,偏锐收窄,骨感额,高眉骨,中度眼窝,外扩颧骨,薄面颊,窄下颌,下垂眼,眼尾下压,宽眼距,异色瞳,低鼻根,微弧鼻梁,轻翘鼻头,成熟长唇,单侧上扬,眼睑褶皱不对称,幼态方脸（偏锐收窄），高眉骨/中度眼窝，下垂眼·眼尾下压·宽眼距，低鼻根/微弧鼻梁/轻翘鼻头，成熟长唇·单侧上扬，窄下颌
FD02127,长方脸,下颌线柔化,平直额,柔和眉骨,中度眼窝,外扩颧骨,薄面颊,柔和下颌,宽杏眼,眼尾明显挑,宽眼距,星点虹膜,宽鼻根,轻鹰钩鼻梁,窄翼鼻头,成熟长唇,嘴角平直,左颊浅疤,长方脸（下颌线柔化），柔和眉骨/中度眼窝，宽杏眼·眼尾明显挑·宽眼距，宽鼻根/轻鹰钩鼻梁/窄翼鼻头，成熟长唇·嘴角平直，柔和下颌
FD02128,长鹅蛋脸,上庭展开,宽额,薄眉骨,眼下饱满,外扩颧骨,饱满面颊,方下颌,狼系眼,眼尾下压,窄眼距,灰蓝瞳,中高鼻根,轻微偏左鼻梁,下压鼻头,弓形唇,单侧上扬,左眼下浅泪痣,长鹅蛋脸（上庭展开），薄眉骨/眼下饱满，狼系眼·眼尾下压·窄眼距，中高鼻根/轻微偏左鼻梁/下压鼻头，弓形唇·单侧上扬，方下颌
FD02129,柔和菱形,中庭拉长,饱满额,内侧突出眉骨,宽浅眼窝,低颧骨,饱满面颊,收敛下颌,狼系眼,眼尾延展,窄眼距,环状虹膜,中高鼻根,轻鹰钩鼻梁,肉感鼻头,薄唇,嘴角下垂,环状虹膜,柔和菱形（中庭拉长），内侧突出眉骨/宽浅眼窝，狼系眼·眼尾延展·窄眼距，中高鼻根/轻鹰钩鼻梁/肉感鼻头，薄唇·嘴角下垂，收敛下颌
FD02130,柔和方脸,骨点内敛,高额,高眉骨,眼下饱满,宽颧骨,轻凹面颊,骨感下颌,丹凤眼,眼尾明显挑,宽眼距,碎裂虹膜,宽鼻根,柔和鼻梁,下压鼻头,薄唇,单侧上扬,下颌浅疤,柔和方脸（骨点内敛），高眉骨/眼下饱满，丹凤眼·眼尾明显挑·宽眼距，宽鼻根/柔和鼻梁/下压鼻头，薄唇·单侧上扬，骨感下颌
